movieCd,movieNm,openDt,audiAcc,movieNmEn,showTm,nations,genres1,genres2,director,actors1,actors2,actors3,audit,companyCd,companyNm,rating
20159645,특별수사: 사형수의 편지,2016-06-16,1198197,Proof of Innocence,120,한국,범죄,드라마,권종관,김명민,김상호,성동일,15세이상관람가,20139536.0,(주)콘텐츠케이,8.54
20159644,봉이 김선달,2016-07-06,2043660,Seondal: The Man who Sells the River,120,한국,사극,,박대민,유승호,조재현,고창석,12세이상관람가,20111289.0,(주)엠픽처스,8.26
20159641,위대한 소원,2016-04-21,304044,THE LAST RIDE,93,한국,코미디,드라마,남대중,류덕환,김동영,안재홍,15세이상관람가,20154908.0,주식회사 브레인샤워,8.19
20159573,령 : 저주받은 사진,2015-06-04,34921,Fatal Frame,105,일본,공포(호러),,아사토 마리,나카조 아야미,모리카와 아오이,야마야 카스미,15세이상관람가,20153568.0,(주)스톰픽쳐스코리아,5.01
20159442,차일드 44,2015-05-28,13484,Child 44,137,미국,스릴러,,다니엘 에스피노사,톰 하디,게리 올드만,조엘 킨나만,청소년관람불가,20100932.0,(주)넥스트엔터테인먼트월드(NEW),8.0
20159364,캡틴 아메리카: 시빌 워,2016-04-27,8670579,Captain America: Civil War,147,미국,액션,SF,안소니 루소,크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,12세이상관람가,20161801.0,월트디즈니컴퍼니코리아 유한책임회사,8.82
20159199,빅쇼트,2016-01-21,399739,The Big Short,130,미국,드라마,,아담 맥케이,크리스찬 베일,스티브 카렐,라이언 고슬링,청소년관람불가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,8.1
20159162,갓 오브 이집트,2016-03-03,918591,Gods of Egypt,126,미국,어드벤처,판타지,알렉스 프로야스,제라드 버틀러,니콜라이 코스터 왈도,코트니 이튼,12세이상관람가,20100303.0,(주)시네마서비스,8.02
20159141,피치 퍼펙트: 언프리티 걸즈,2015-05-28,56590,Pitch Perfect 2,114,미국,코미디,뮤지컬,엘리자베스 뱅크스,안나 켄드릭,헤일리 스테인펠드,레벨 윌슨,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.58
20159059,앨빈과 슈퍼밴드: 악동 어드벤처,2016-02-04,288601,Alvin and the Chipmunks: The Road Chip,91,미국,애니메이션,어드벤처,월트 벡커,저스틴 롱,제이슨 리,매튜 그레이 구블러,전체관람가,20100041.0,이십세기폭스코리아(주),8.43
20159058,도리를 찾아서,2016-07-06,2564991,Finding Dory,102,미국,애니메이션,어드벤처,앤드류 스탠튼,엘렌 드제너스,알버트 브룩스,다이안 키튼,전체관람가,20060452.0,월트디즈니컴퍼니코리아(주),8.62
20159001,라자루스,2015-07-02,26921,The Lazarus Effect,83,미국,공포(호러),,데이빗 겔브,올리비아 와일드,에반 피터스,마크 듀플라스,15세이상관람가,20142369.0,(유)조이앤시네마,6.15
20158984,헌츠맨: 윈터스 워,2016-04-13,440739,The Huntsman: Winter's War,113,미국,액션,어드벤처,세딕 니콜라스 트로얀,크리스 헴스워스,샤를리즈 테론,에밀리 블런트,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.54
20158982,트릭,2016-07-13,37763,Trick,94,한국,스릴러,드라마,이창열,이정진,강예원,선동혁,15세이상관람가,20160481.0,엘씨오픽쳐스,4.5
20158704,언프렌디드: 친구삭제,2015-05-07,218092,Unfriended,82,미국,공포(호러),스릴러,레오 가브리아제,샐리 헤닝,모세 제이콥 스톰,윌 펠츠,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),5.35
20158643,뱀파이어 아카데미,2015-04-09,4843,Vampire Academy,104,미국,액션,코미디,마크 워터스,조이 도이치,루시 프라이,다닐라 코즈로브스키,15세이상관람가,20100634.0,(주)누리픽쳐스,6.85
20158621,스파이,2015-05-21,2316739,Spy,121,미국,액션,코미디,폴 페이그,주드 로,제이슨 스타뎀,멜리사 맥카시,15세이상관람가,20100041.0,이십세기폭스코리아(주),8.82
20158561,기생수 파트2,2015-05-07,62113,Parasyte: Part 2,117,일본,SF,스릴러,야마자키 타카시,소메타니 쇼타,아베 사다오,후카츠 에리,청소년관람불가,20100285.0,판씨네마(주),8.08
20158529,조이,2016-03-10,158926,Joy,124,미국,코미디,드라마,데이빗 O. 러셀,제니퍼 로렌스,브래들리 쿠퍼,로버트 드 니로,12세이상관람가,20100041.0,이십세기폭스코리아(주),7.95
20158504,맛있는 택배,2015-04-02,5525,,83,한국,멜로/로맨스,,기대호,송기준,윤원선,이성민,청소년관람불가,20154968.0,(주)로드하우스,6.4
20158485,옥자,2017-06-29,296385,Okja,120,미국,어드벤처,액션,봉준호,틸다 스윈튼,제이크 질렌할,폴 다노,12세이상관람가,20104492.0,플랜 비 엔터테인먼트,8.77
20158483,오빠생각,2016-01-21,1060103,A Melody to Remember,123,한국,드라마,전쟁,이한,김현빈,임시완,고아성,12세이상관람가,20123320.0,(주)조이래빗,8.51
20158482,동주,2016-02-17,1155045,DONGJU; The Portrait of A Poet,110,한국,드라마,,이준익,강하늘,박정민,김인우,12세이상관람가,20101097.0,(주) 루스이소니도스,9.18
20158481,퇴마: 무녀굴,2015-08-20,90057,The Chosen: Forbidden Cave,105,한국,공포(호러),스릴러,김휘,김성균,유선,천호진,15세이상관람가,20157148.0,(주)케이프로덕션,6.81
20158461,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,2015-04-23,146852,Crayon Shin-chan: Gachinko! Gyakusyu no Robo Tochan!!,96,일본,애니메이션,코미디,타카하시 와타루,,,,전체관람가,20142048.0,(주)이수C&E,8.47
20158242,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,96662,Horror Stories III,93,한국,공포(호러),,민규동,임슬옹,경수진,박정민,15세이상관람가,20100340.0,(주)수필름,4.97
20158241,픽셀,2015-07-16,681203,Pixels,105,미국,액션,어드벤처,크리스 콜럼버스,아담 샌들러,케빈 제임스,미셸 모나한,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.79
20158150,워크래프트: 전쟁의 서막,2016-06-09,1144051,Warcraft,122,미국,액션,어드벤처,던칸 존스,트래비스 핌멜,벤 포스터,폴라 패튼,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.67
20158069,노아의 방주: 남겨진 녀석들,2015-04-30,205424,Ooops! Noah is Gone...,86,독일,애니메이션,,토비 젠켈,김하영,배진홍,윤세웅,전체관람가,20121879.0,씨네그루(주)다우기술,8.37
20158047,발레리안: 천 개 행성의 도시,2017-08-30,509203,VALERIAN : The City of A Thousand Planets,136,프랑스,액션,어드벤처,뤽 베송,데인 드한,카라 델러비인,리한나,12세이상관람가,20100285.0,판씨네마(주),8.1
20157986,검은손,2015-04-16,8560,Black Hand,95,한국,공포(호러),,박재식,김성수,한고은,배그린,청소년관람불가,20123221.0,골든타이드픽처스(주),4.44
20157904,더 건맨,2015-04-16,106371,The Gunman,115,프랑스,액션,스릴러,피에르 모렐,숀 펜,하비에르 바르뎀,이드리스 엘바,청소년관람불가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,6.85
20157883,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,2015-11-26,85376,Power Rangers The Movie Train Force VS Dino force THE MOVIE,59,일본,액션,SF,와타나베 카츠야,시손 쥰,세키네 츠토무,,전체관람가,20111081.0,(주)스마일이엔티,8.39
20157881,미션 임파서블: 로그네이션,2015-07-30,6117472,Mission: Impossible - Rogue Nation,131,미국,액션,스릴러,크리스토퍼 맥쿼리,톰 크루즈,제레미 레너,사이먼 페그,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,8.81
20157531,판타스틱 4,2015-08-20,392325,Fantastic 4,100,미국,액션,판타지,조쉬 트랭크,마일즈 텔러,케이트 마라,제이미 벨,12세이상관람가,20100041.0,이십세기폭스코리아(주),6.24
20157501,극적인 하룻밤,2015-12-03,319883,LOVE GUIDE FOR DUMPEES,107,한국,멜로/로맨스,코미디,하기호,윤계상,한예리,박효주,청소년관람불가,20155311.0,(주)연우무대,7.49
20157466,"로봇, 소리",2016-01-27,466462,SORI: Voice from the Heart,117,한국,드라마,,이호재,이성민,이희준,이하늬,12세이상관람가,20168548.0,(주)영화사 좋은날,8.25
20157465,그놈이다,2015-10-28,1045218,FATAL INTUITION,108,한국,스릴러,,윤준형,주원,유해진,이유영,15세이상관람가,20040050.0,상상필름(주),7.54
20157464,더 폰,2015-10-22,1590883,The Phone,114,한국,스릴러,액션,김봉주,손현주,엄지원,배성우,15세이상관람가,20123067.0,(주)미스터로맨스,8.06
20157432,007 스펙터,2015-11-11,1778136,Spectre,147,영국,액션,어드벤처,샘 멘데스,다니엘 크레이그,레아 세이두,크리스토프 왈츠,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.53
20157197,라스트 위치 헌터,2015-12-30,105596,The Last Witch Hunter,106,미국,액션,어드벤처,브렉 에이즈너,빈 디젤,일라이저 우드,로즈 레슬리,15세이상관람가,20139196.0,TCO(주)더콘텐츠온,7.32
20157175,괴물의 아이,2015-11-25,222590,The Boy and The Beast,119,일본,애니메이션,판타지,호소다 마모루,야쿠쇼 코지,미야자키 아오이,소메타니 쇼타,12세이상관람가,20102327.0,CGV아트하우스,8.73
20157158,구스범스,2016-01-14,285903,Goosebumps,103,미국,액션,어드벤처,롭 레터맨,잭 블랙,딜런 미네트,오데야 러쉬,12세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.61
20157096,보루토 - 나루토 더 무비,2015-12-10,59715,BORUTO NARUTO THE MOVIE,95,일본,애니메이션,,야마시타 히로유키,산페이 유코,키쿠치 코코로,타케우치 준코,12세이상관람가,20141088.0,와이드 릴리즈(주),9.59
20157042,셜록: 유령신부,2016-01-02,1261077,SHERLOCK,114,영국,범죄,드라마,더글라스 맥키넌,베네딕트 컴버배치,마틴 프리먼,,12세이상관람가,20141469.0,플러스엠 엔터테인먼트,7.51
20157041,런 올 나이트,2015-03-19,288604,Run All Night,115,미국,액션,스릴러,자움 콜렛 세라,리암 니슨,조엘 킨나만,에드 해리스,청소년관람불가,20100043.0,워너브러더스 코리아(주),7.94
20157001,트레이서,2015-03-19,20146,Tracers,93,미국,액션,,다니엘 벤마요,테일러 로트너,마리 아브게로폴로스,,15세이상관람가,20142849.0,(주)영화사오원,7.03
20156977,위자,2015-04-16,71994,Ouija,89,미국,미스터리,공포(호러),스틸즈 화이트,올리비아 쿡,더글라스 스미스,,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.73
20156841,신데렐라,2015-03-19,714801,Cinderella,113,미국,멜로/로맨스,,케네스 브래너,릴리 제임스,리처드 매든,케이트 블란쳇,전체관람가,20060452.0,월트디즈니컴퍼니코리아(주),0.0
20156807,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,357364,Pororo3 :  Cyber Space Adventure,62,한국,애니메이션,,박영균,이선,이미자,함수정,전체관람가,20020113.0,(주)오콘,8.82
20156749,19곰 테드 2,2015-06-25,168939,Ted 2,115,미국,코미디,,세스 맥팔레인,마크 월버그,세스 맥팔레인,아만다 사이프리드,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.83
20156748,열정같은소리하고있네,2015-11-25,639549,YOU CALL IT PASSION,106,한국,드라마,,정기훈,정재영,박보영,오달수,15세이상관람가,20100432.0,반짝반짝영화사(주),7.98
20156708,석조저택 살인사건,2017-05-09,346044,The Tooth and the Nail,108,한국,스릴러,,김휘,고수,황인아,김주혁,15세이상관람가,20168769.0,주식회사 영화사다,8.2
20156570,크림슨 피크,2015-11-25,31888,Crimson Peak,118,미국,판타지,스릴러,길예르모 델 토로,톰 히들스턴,제시카 차스테인,미아 와시코브스카,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.41
20156564,부산행,2016-07-20,11555749,TRAIN TO BUSAN,118,한국,액션,스릴러,연상호,공유,김정희,정유미,15세이상관람가,20140808.0,(주)영화사레드피터,7.16
20156562,루시드 드림,2017-02-22,85247,Lucid Dream,101,한국,SF,스릴러,김준성,고수,설경구,박유천,15세이상관람가,20100863.0,(주)로드픽쳐스,0.0
20156559,계춘할망,2016-05-19,473662,Canola,116,한국,가족,드라마,창,윤여정,김고은,김희원,15세이상관람가,20100004.0,지오엔터테인먼트,8.63
20156557,탐정 : 더 비기닝,2015-09-24,2618883,THE ACCIDENTAL DETECTIVE,119,한국,코미디,범죄,김정훈,권상우,성동일,박해준,15세이상관람가,20061727.0,(주)크리픽쳐스,8.62
20156554,물괴,2018-09-12,719968,Monstrum,105,한국,액션,사극,허종호,한도진,김명민,김인권,15세이상관람가,20100947.0,(주)태원엔터테인먼트,6.0
20156553,비밀,2015-10-15,37750,Circle of Atonement,101,한국,미스터리,드라마,박은경,성동일,김유정,손호준,15세이상관람가,20100414.0,영화사 도로시(주),6.9
20156441,최강전사 미니특공대 : 새로운 악당의 습격,2015-02-05,83630,Mini Force : Justice Defender,61,한국,애니메이션,,이영준,엄상현,전태열,신용우,전체관람가,20000384.0,(주)삼지애니메이션,7.58
20156402,채피,2015-03-12,569288,Chappie,120,미국,액션,스릴러,닐 블롬캠프,휴 잭맨,샬토 코플리,시고니 위버,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.93
20156383,아더와 미니모이 3: 두 세계의 전쟁,2015-11-05,38915,Arthur and the Two Worlds War,101,프랑스,애니메이션,,뤽 베송,프레디 하이모어,미아 패로우,페니 밸포어,전체관람가,20139842.0,(주)라이크콘텐츠,7.74
20156360,개구리왕국,2015-11-12,42548,Frog Kingdom,77,중국,애니메이션,어드벤처,넬슨 신,,,,전체관람가,20100829.0,예지림엔터테인먼트,6.73
20156321,약장수,2015-04-23,40513,Clown of a Salesman,104,한국,드라마,,조치언,김인권,박철민,이주실,15세이상관람가,20154448.0,(주)26컴퍼니,8.66
20156301,다크 플레이스,2015-07-15,51192,Dark Places,113,미국,드라마,미스터리,질스 파겟-브레너,샤를리즈 테론,제니퍼 피어스 매서스,니콜라스 홀트,청소년관람불가,20153568.0,(주)스톰픽쳐스코리아,7.25
20156275,파더 앤 도터,2015-12-10,46792,Fathers and Daughters,90,미국,드라마,,가브리엘 무치노,아만다 사이프리드,러셀 크로우,아론 폴,15세이상관람가,2013216.0,(주)박수엔터테인먼트,
20156250,인천상륙작전,2016-07-27,7033357,Operation Chromite,110,한국,전쟁,드라마,이재한,김정철,이정재,이범수,12세이상관람가,20100947.0,(주)태원엔터테인먼트,8.55
20156207,앵그리버드 더 무비,2016-05-19,660632,The Angry Birds Movie,97,미국,애니메이션,,퍼갈 레일리,,,,전체관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.95
20156166,나를 미치게 하는 여자,2015-12-10,6197,Trainwreck,124,미국,코미디,멜로/로맨스,주드 아패토우,에이미 슈머,빌 헤이더,,청소년관람불가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),7.96
20156161,백 투 더 비기닝,2015-02-26,257025,Back to the beginning,106,미국,SF,스릴러,딘 이스라엘리트,조니 웨스턴,소피아 블랙 디엘리아,샘 러너,15세이상관람가,20100520.0,롯데쇼핑㈜롯데엔터테인먼트,
20156082,마이펫의 이중생활,2016-08-03,2514105,The Secret Life of Pets,90,미국,애니메이션,코미디,크리스 리노드,스티브 쿠건,엘리 켐퍼,레이크 벨,전체관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),9.0
20156007,인페르노,2016-10-19,686878,Inferno,121,미국,미스터리,스릴러,론 하워드,톰 행크스,펠리시티 존스,벤 포스터,15세이상관람가,20100603.0,유니버설픽쳐스인터내셔널 코리아(유),8.11
